timestamp_utc,heart_rate_bpm,rr_interval_ms
2026-03-22T14:14:42.7438760+00:00,69,866.37
2026-03-22T14:14:43.6102504+00:00,70,860.52
2026-03-22T14:14:44.4707705+00:00,70,856.19
2026-03-22T14:14:45.3269632+00:00,70,856.11
2026-03-22T14:14:46.1830690+00:00,70,859.40
2026-03-22T14:14:47.0424652+00:00,70,862.43
2026-03-22T14:14:47.9048987+00:00,70,862.51
2026-03-22T14:14:48.7674124+00:00,70,858.51
2026-03-22T14:14:49.6259240+00:00,70,852.85
2026-03-22T14:14:50.4787789+00:00,70,852.23
2026-03-22T14:14:51.3310134+00:00,70,857.07
2026-03-22T14:14:52.1880856+00:00,70,859.91
2026-03-22T14:14:53.0479936+00:00,70,858.29
2026-03-22T14:14:53.9062842+00:00,70,855.71
2026-03-22T14:14:54.7619907+00:00,70,853.89
2026-03-22T14:14:55.6158807+00:00,70,854.08
2026-03-22T14:14:56.4699624+00:00,70,856.64
2026-03-22T14:14:57.3266056+00:00,70,859.21
2026-03-22T14:14:58.1858183+00:00,70,859.31
2026-03-22T14:14:59.0451267+00:00,70,856.67
2026-03-22T14:14:59.9017922+00:00,70,855.24
2026-03-22T14:15:00.7570292+00:00,70,858.68
2026-03-22T14:15:01.6157122+00:00,70,862.63
2026-03-22T14:15:02.4783392+00:00,70,862.08
2026-03-22T14:15:03.3404157+00:00,70,860.02
2026-03-22T14:15:04.2004347+00:00,70,859.33
2026-03-22T14:15:05.0597643+00:00,70,859.93
2026-03-22T14:15:05.9196914+00:00,70,862.93
2026-03-22T14:15:06.7826221+00:00,69,866.66
2026-03-22T14:15:07.6492827+00:00,69,866.76
2026-03-22T14:15:08.5160416+00:00,70,862.68
2026-03-22T14:15:09.3787212+00:00,70,858.89
2026-03-22T14:15:10.2376126+00:00,70,860.61
2026-03-22T14:15:11.0982263+00:00,69,866.36
2026-03-22T14:15:11.9645911+00:00,69,868.72
2026-03-22T14:15:12.8333161+00:00,69,866.05
2026-03-22T14:15:13.6993695+00:00,70,862.06
2026-03-22T14:15:14.5614270+00:00,70,858.36
2026-03-22T14:15:15.4197916+00:00,70,858.07
2026-03-22T14:15:16.2778595+00:00,70,862.89
2026-03-22T14:15:17.1407475+00:00,69,866.91
2026-03-22T14:15:18.0076553+00:00,69,864.50
2026-03-22T14:15:18.8721584+00:00,70,858.08
2026-03-22T14:15:19.7302384+00:00,70,854.01
2026-03-22T14:15:20.5842440+00:00,70,855.63
2026-03-22T14:15:21.4398756+00:00,70,859.54
2026-03-22T14:15:22.2994174+00:00,70,861.12
2026-03-22T14:15:23.1605334+00:00,70,860.15
2026-03-22T14:15:24.0206795+00:00,70,856.64
2026-03-22T14:15:24.8773158+00:00,70,852.23
2026-03-22T14:15:25.7295507+00:00,70,852.63
2026-03-22T14:15:26.5821772+00:00,70,857.47
2026-03-22T14:15:27.4396436+00:00,70,859.75
2026-03-22T14:15:28.2993911+00:00,70,857.55
2026-03-22T14:15:29.1569440+00:00,70,854.73
2026-03-22T14:15:30.0116696+00:00,70,854.31
2026-03-22T14:15:30.8659785+00:00,70,856.41
2026-03-22T14:15:31.7223856+00:00,70,858.60
2026-03-22T14:15:32.5809877+00:00,70,859.61
2026-03-22T14:15:33.4406016+00:00,70,859.38
2026-03-22T14:15:34.2999859+00:00,70,857.36
2026-03-22T14:15:35.1573476+00:00,70,856.91
2026-03-22T14:15:36.0142602+00:00,70,861.21
2026-03-22T14:15:36.8754751+00:00,69,864.92
2026-03-22T14:15:37.7403955+00:00,70,863.25
2026-03-22T14:15:38.6036429+00:00,70,860.06
2026-03-22T14:15:39.4636988+00:00,70,859.43
2026-03-22T14:15:40.3231307+00:00,70,861.72
2026-03-22T14:15:41.1848513+00:00,69,865.44
2026-03-22T14:15:42.0502905+00:00,69,867.62
2026-03-22T14:15:42.9179110+00:00,69,866.36
2026-03-22T14:15:43.7842732+00:00,70,862.04
2026-03-22T14:15:44.6463140+00:00,70,858.40
2026-03-22T14:15:45.5047101+00:00,70,860.95
2026-03-22T14:15:46.3656613+00:00,69,867.20
2026-03-22T14:15:47.2328589+00:00,69,868.55
2026-03-22T14:15:48.1014090+00:00,69,864.31
2026-03-22T14:15:48.9657198+00:00,70,859.63
2026-03-22T14:15:49.8253467+00:00,70,856.97
2026-03-22T14:15:50.6823157+00:00,70,858.12
2026-03-22T14:15:51.5404338+00:00,70,862.47
2026-03-22T14:15:52.4029017+00:00,69,865.09
2026-03-22T14:15:53.2679889+00:00,70,862.30
2026-03-22T14:15:54.1302895+00:00,70,855.89
2026-03-22T14:15:54.9861829+00:00,70,852.42
2026-03-22T14:15:55.8386067+00:00,70,855.44
2026-03-22T14:15:56.6940469+00:00,70,859.61
2026-03-22T14:15:57.5536603+00:00,70,859.92
2026-03-22T14:15:58.4135805+00:00,70,858.03
2026-03-22T14:15:59.2716142+00:00,70,855.16
2026-03-22T14:16:00.1267747+00:00,70,852.53
2026-03-22T14:16:00.9793073+00:00,70,853.86
2026-03-22T14:16:01.8331670+00:00,70,858.00
2026-03-22T14:16:02.6911636+00:00,70,859.63
2026-03-22T14:16:03.5507932+00:00,70,857.31
2026-03-22T14:16:04.4081060+00:00,70,854.55
2026-03-22T14:16:05.2626534+00:00,70,855.48
2026-03-22T14:16:06.1181301+00:00,70,859.11
2026-03-22T14:16:06.9772372+00:00,70,860.69
2026-03-22T14:16:07.8379226+00:00,70,860.07
2026-03-22T14:16:08.6979898+00:00,70,859.43
2026-03-22T14:16:09.5574222+00:00,70,858.37
2026-03-22T14:16:10.4157912+00:00,70,859.22
2026-03-22T14:16:11.2750105+00:00,69,863.70
2026-03-22T14:16:12.1387107+00:00,69,866.51
2026-03-22T14:16:13.0052168+00:00,69,863.95
2026-03-22T14:16:13.8691677+00:00,70,859.92
2026-03-22T14:16:14.7290924+00:00,70,859.46
2026-03-22T14:16:15.5885535+00:00,69,863.39
2026-03-22T14:16:16.4519387+00:00,69,867.45
2026-03-22T14:16:17.3193892+00:00,69,867.75
2026-03-22T14:16:18.1871379+00:00,69,865.11
2026-03-22T14:16:19.0522477+00:00,70,860.85
2026-03-22T14:16:19.9130957+00:00,70,857.94
2026-03-22T14:16:20.7710338+00:00,70,861.17
2026-03-22T14:16:21.6322042+00:00,69,867.16
2026-03-22T14:16:22.4993687+00:00,69,867.54
2026-03-22T14:16:23.3669056+00:00,70,862.20
2026-03-22T14:16:24.2291087+00:00,70,857.03
2026-03-22T14:16:25.0861395+00:00,70,855.68
2026-03-22T14:16:25.9418150+00:00,70,858.31
2026-03-22T14:16:26.8001241+00:00,70,861.80
2026-03-22T14:16:27.6619195+00:00,70,862.88
2026-03-22T14:16:28.5247958+00:00,70,860.02
2026-03-22T14:16:29.3848111+00:00,70,854.22
2026-03-22T14:16:30.2390305+00:00,70,851.65
2026-03-22T14:16:31.0906777+00:00,70,855.55
2026-03-22T14:16:31.9462326+00:00,70,859.64
2026-03-22T14:16:32.8058718+00:00,70,858.99
2026-03-22T14:16:33.6648629+00:00,70,856.37
2026-03-22T14:16:34.5212375+00:00,70,854.27
2026-03-22T14:16:35.3755048+00:00,70,853.74
2026-03-22T14:16:36.2292434+00:00,70,855.77
2026-03-22T14:16:37.0850167+00:00,70,858.66
2026-03-22T14:16:37.9436737+00:00,70,859.60
2026-03-22T14:16:38.8032768+00:00,70,857.52
2026-03-22T14:16:39.6608018+00:00,70,855.19
2026-03-22T14:16:40.5159875+00:00,70,857.32
2026-03-22T14:16:41.3733055+00:00,70,861.89
2026-03-22T14:16:42.2351937+00:00,70,862.62
2026-03-22T14:16:43.0978098+00:00,70,860.47
2026-03-22T14:16:43.9582822+00:00,70,859.40
2026-03-22T14:16:44.8176776+00:00,70,859.57
2026-03-22T14:16:45.6772440+00:00,70,861.82
2026-03-22T14:16:46.5390679+00:00,69,865.80
2026-03-22T14:16:47.4048723+00:00,69,867.24
2026-03-22T14:16:48.2721120+00:00,69,864.05
2026-03-22T14:16:49.1361580+00:00,70,859.56
2026-03-22T14:16:49.9957205+00:00,70,859.47
2026-03-22T14:16:50.8551910+00:00,69,864.76
2026-03-22T14:16:51.7199498+00:00,69,868.68
2026-03-22T14:16:52.5886320+00:00,69,867.08
2026-03-22T14:16:53.4557090+00:00,70,863.19
2026-03-22T14:16:54.3188957+00:00,70,859.25
2026-03-22T14:16:55.1781502+00:00,70,857.57
2026-03-22T14:16:56.0357173+00:00,70,861.23
2026-03-22T14:16:56.8969469+00:00,69,866.32
2026-03-22T14:16:57.7632646+00:00,69,865.82
2026-03-22T14:16:58.6290854+00:00,70,859.92
2026-03-22T14:16:59.4890020+00:00,70,854.60
2026-03-22T14:17:00.3436048+00:00,70,854.68
2026-03-22T14:17:01.1982812+00:00,70,858.54
2026-03-22T14:17:02.0568250+00:00,70,860.98
2026-03-22T14:17:02.9178017+00:00,70,860.63
2026-03-22T14:17:03.7784349+00:00,70,857.89
2026-03-22T14:17:04.6363241+00:00,70,853.23
2026-03-22T14:17:05.4895560+00:00,70,851.83
2026-03-22T14:17:06.3413880+00:00,70,856.05
2026-03-22T14:17:07.1974415+00:00,70,859.64
2026-03-22T14:17:08.0570844+00:00,70,858.41
2026-03-22T14:17:08.9154993+00:00,70,855.36
2026-03-22T14:17:09.7708571+00:00,70,854.11
2026-03-22T14:17:10.6249715+00:00,70,855.67
2026-03-22T14:17:11.4806424+00:00,70,858.10
2026-03-22T14:17:12.3387406+00:00,70,859.43
2026-03-22T14:17:13.1981701+00:00,70,859.62
2026-03-22T14:17:14.0577933+00:00,70,858.02
2026-03-22T14:17:14.9158098+00:00,70,856.56
2026-03-22T14:17:15.7723663+00:00,70,859.68
2026-03-22T14:17:16.6320508+00:00,69,864.39
2026-03-22T14:17:17.4964364+00:00,69,864.14
2026-03-22T14:17:18.3605739+00:00,70,860.77
2026-03-22T14:17:19.2213484+00:00,70,859.29
2026-03-22T14:17:20.0806389+00:00,70,860.83
2026-03-22T14:17:20.9414656+00:00,69,864.40
2026-03-22T14:17:21.8058634+00:00,69,867.32
2026-03-22T14:17:22.6731834+00:00,69,867.08
2026-03-22T14:17:23.5402598+00:00,69,863.43
2026-03-22T14:17:24.4036934+00:00,70,858.98
2026-03-22T14:17:25.2626726+00:00,70,859.52
2026-03-22T14:17:26.1221904+00:00,69,865.60
2026-03-22T14:17:26.9877909+00:00,69,868.92
2026-03-22T14:17:27.8567139+00:00,69,865.74
2026-03-22T14:17:28.7224524+00:00,70,860.80
2026-03-22T14:17:29.5832545+00:00,70,857.42
2026-03-22T14:17:30.4406735+00:00,70,857.33
2026-03-22T14:17:31.2980066+00:00,70,861.16
2026-03-22T14:17:32.1591705+00:00,69,864.82
2026-03-22T14:17:33.0239944+00:00,69,863.64
2026-03-22T14:17:33.8876294+00:00,70,857.73
2026-03-22T14:17:34.7453588+00:00,70,852.73
2026-03-22T14:17:35.5980907+00:00,70,854.11
2026-03-22T14:17:36.4522018+00:00,70,858.76
2026-03-22T14:17:37.3109583+00:00,70,860.19
2026-03-22T14:17:38.1711481+00:00,70,858.65
2026-03-22T14:17:39.0297952+00:00,70,856.08
2026-03-22T14:17:39.8858753+00:00,70,853.01
2026-03-22T14:17:40.7388884+00:00,70,853.00
2026-03-22T14:17:41.5918851+00:00,70,856.88
2026-03-22T14:17:42.4487609+00:00,70,859.62
2026-03-22T14:17:43.3083785+00:00,70,858.22
2026-03-22T14:17:44.1665946+00:00,70,855.09
2026-03-22T14:17:45.0216840+00:00,70,854.76
2026-03-22T14:17:45.8764453+00:00,70,858.11
2026-03-22T14:17:46.7345504+00:00,70,860.59
2026-03-22T14:17:47.5951373+00:00,70,860.27
2026-03-22T14:17:48.4554117+00:00,70,859.63
2026-03-22T14:17:49.3150429+00:00,70,858.67
2026-03-22T14:17:50.1737108+00:00,70,858.55
2026-03-22T14:17:51.0322601+00:00,70,862.29
2026-03-22T14:17:51.8945477+00:00,69,866.26
2026-03-22T14:17:52.7608069+00:00,69,865.08
2026-03-22T14:17:53.6258819+00:00,70,860.87
2026-03-22T14:17:54.4867484+00:00,70,859.09
2026-03-22T14:17:55.3458341+00:00,70,862.01
2026-03-22T14:17:56.2078402+00:00,69,866.61
2026-03-22T14:17:57.0744523+00:00,69,868.06
2026-03-22T14:17:57.9425089+00:00,69,866.05
2026-03-22T14:17:58.8085546+00:00,70,862.14
2026-03-22T14:17:59.6706946+00:00,70,858.28
